order,original_index,x,y,dx,dy,slope,angle_deg,radius
1988,1988,5061.0,4252.1,-2638.122987,-1799.595955,0.682150136,214.299859,3193.468098
1989,1989,5055.5,4243.7,-2643.622987,-1807.995955,0.683908395,214.368552,3202.74755
1990,1990,5049.9,4235.5,-2649.222987,-1816.195955,0.685557978,214.432897,3212.000962
1991,1991,5044.1,4227.4,-2655.022987,-1824.295955,0.687111171,214.493392,3221.366603
1992,1992,5038.5,4219.1,-2660.622987,-1832.595955,0.68878453,214.55847,3230.684542
1993,1993,5033.0,4210.7,-2666.122987,-1840.995955,0.690514265,214.625632,3239.981155
1994,1994,5027.8,4202.2,-2671.322987,-1849.495955,0.692352053,214.696872,3249.092456
1995,1995,5022.6,4193.6,-2676.522987,-1858.095955,0.694220062,214.769157,3258.265777
1996,1996,5017.7,4184.9,-2681.422987,-1866.795955,0.696195999,214.845481,3267.255174
1997,1997,5012.6,4176.3,-2686.522987,-1875.395955,0.698075529,214.917951,3276.357084
1998,1998,5007.3,4167.9,-2691.822987,-1883.795955,0.699821632,214.985161,3285.513383
1999,1999,5001.8,4159.5,-2697.322987,-1892.195955,0.701508853,215.05,3294.837906
2000,2000,4996.1,4151.2,-2703.022987,-1900.495955,0.703100182,215.11106,3304.27271
2001,2001,4990.3,4143.1,-2708.822987,-1908.595955,0.704584967,215.167949,3313.677789
2002,2002,4984.5,4135.0,-2714.622987,-1916.695955,0.706063407,215.224516,3323.086117
2003,2003,4978.7,4126.8,-2720.422987,-1924.895955,0.707572302,215.282167,3332.555425
2004,2004,4972.9,4118.7,-2726.222987,-1932.995955,0.709038096,215.338093,3341.970247
2005,2005,4967.0,4110.6,-2732.122987,-1941.095955,0.71047166,215.392715,3351.469755
2006,2006,4961.2,4102.5,-2737.922987,-1949.195955,0.711925048,215.448016,3360.890827
2007,2007,4955.6,4094.2,-2743.522987,-1957.495955,0.713497195,215.507751,3370.268356
2008,2008,4950.1,4085.8,-2749.022987,-1965.895955,0.715125324,215.569519,3379.626353
2009,2009,4944.9,4077.3,-2754.222987,-1974.395955,0.71686133,215.635275,3388.802686
2010,2010,4939.8,4068.7,-2759.322987,-1982.995955,0.718653077,215.70303,3397.960609
2011,2011,4934.8,4060.0,-2764.322987,-1991.695955,0.72050045,215.772767,3407.100578
2012,2012,4929.7,4051.4,-2769.422987,-2000.295955,0.72227896,215.839789,3416.268079
2013,2013,4924.4,4043.0,-2774.722987,-2008.695955,0.723926664,215.901782,3425.484943
2014,2014,4918.9,4034.6,-2780.222987,-2017.095955,0.72551589,215.961482,3434.867675
2015,2015,4913.3,4026.3,-2785.822987,-2025.395955,0.727036845,216.018533,3444.276192
2016,2016,4907.5,4018.2,-2791.622987,-2033.495955,0.728427859,216.070638,3453.731996
2017,2017,4901.6,4010.1,-2797.522987,-2041.595955,0.729787017,216.121483,3463.271416
2018,2018,4895.8,4001.9,-2803.322987,-2049.795955,0.731202207,216.174354,3472.791849
2019,2019,4890.0,3993.8,-2809.122987,-2057.895955,0.732575955,216.225609,3482.256124
2020,2020,4884.2,3985.7,-2814.922987,-2065.995955,0.733944042,216.276585,3491.723171
2021,2021,4878.3,3977.5,-2820.822987,-2074.195955,0.735315886,216.327636,3501.332772
2022,2022,4873.0,3969.1,-2826.122987,-2082.595955,0.736909174,216.386842,3510.580728
2023,2023,4868.0,3960.4,-2831.122987,-2091.295955,0.738680716,216.452567,3519.76933
2024,2024,4863.5,3951.5,-2835.622987,-2100.195955,0.740647105,216.525391,3528.679749
2025,2025,4859.4,3942.4,-2839.722987,-2109.295955,0.742782294,216.604311,3537.393965
2026,2026,4855.7,3933.1,-2843.422987,-2118.595955,0.745086455,216.689296,3545.913578
2027,2027,4851.9,3923.9,-2847.222987,-2127.795955,0.747323257,216.771617,3554.461191
2028,2028,4847.9,3914.7,-2851.222987,-2136.995955,0.749501517,216.851614,3563.176144
2029,2029,4843.8,3905.5,-2855.322987,-2146.195955,0.751647349,216.930257,3571.977944
2030,2030,4839.7,3896.5,-2859.422987,-2155.195955,0.753717084,217.005957,3580.666058
2031,2031,4835.3,3887.5,-2863.822987,-2164.195955,0.755701719,217.078404,3589.599731
2032,2032,4831.2,3878.4,-2867.922987,-2173.295955,0.757794392,217.154645,3598.360399
2033,2033,4827.2,3869.2,-2871.922987,-2182.495955,0.759942368,217.232741,3607.108293
2034,2034,4823.5,3859.9,-2875.622987,-2191.795955,0.762198649,217.314601,3615.684869
2035,2035,4820.0,3850.5,-2879.122987,-2201.195955,0.764536967,217.399249,3624.170637
2036,2036,4816.8,3841.1,-2882.322987,-2210.595955,0.766949424,217.486382,3632.426224
2037,2037,4813.5,3831.6,-2885.622987,-2220.095955,0.769364524,217.573406,3640.830409
2038,2038,4810.0,3822.2,-2889.122987,-2229.495955,0.771686067,217.656869,3649.340193
2039,2039,4806.5,3812.9,-2892.622987,-2238.795955,0.773967422,217.738704,3657.796477
2040,2040,4802.8,3803.6,-2896.322987,-2248.095955,0.77618966,217.818245,3666.418179
2041,2041,4799.0,3794.3,-2900.122987,-2257.395955,0.778379388,217.896455,3675.125826
2042,2042,4795.2,3785.1,-2903.922987,-2266.595955,0.780528948,217.973069,3683.778758
2043,2043,4791.4,3775.8,-2907.722987,-2275.895955,0.782707282,218.050545,3692.49988
2044,2044,4787.6,3766.6,-2911.522987,-2285.095955,0.784845583,218.126439,3701.165982
2045,2045,4783.8,3757.3,-2915.322987,-2294.395955,0.787012611,218.203192,3709.900391
2046,2046,4780.0,3748.1,-2919.122987,-2303.595955,0.78913974,218.278374,3718.579478
2047,2047,4776.2,3738.8,-2922.922987,-2312.895955,0.791295551,218.354412,3727.326989
2048,2048,4772.4,3729.6,-2926.722987,-2322.095955,0.793411596,218.428892,3736.018879
2049,2049,4768.6,3720.3,-2930.522987,-2331.395955,0.795556276,218.504223,3744.779309
2050,2050,4764.8,3711.1,-2934.322987,-2340.595955,0.797661323,218.57801,3753.483824
2051,2051,4761.1,3701.8,-2938.022987,-2349.895955,0.799822182,218.653595,3762.178899
2052,2052,4757.3,3692.6,-2941.822987,-2359.095955,0.801916351,218.726696,3770.895942
2053,2053,4753.5,3683.3,-2945.622987,-2368.395955,0.804039066,218.800641,3779.681756
2054,2054,4749.7,3674.1,-2949.422987,-2377.595955,0.806122406,218.873066,3788.411076
2055,2055,4745.9,3664.8,-2953.222987,-2386.895955,0.808234246,218.94633,3797.209279
2056,2056,4742.1,3655.6,-2957.022987,-2396.095955,0.810306841,219.018087,3805.950705
2057,2057,4738.2,3646.3,-2960.922987,-2405.395955,0.812380452,219.089733,3814.838743
2058,2058,4734.3,3637.1,-2964.822987,-2414.595955,0.814414879,219.159884,3823.669568
2059,2059,4730.3,3627.9,-2968.822987,-2423.795955,0.81641646,219.228766,3832.583562
2060,2060,4726.3,3618.8,-2972.822987,-2432.895955,0.818379017,219.296174,3841.439735
2061,2061,4722.3,3609.6,-2976.822987,-2442.095955,0.820369893,219.364423,3850.364625
2062,2062,4718.8,3600.3,-2980.322987,-2451.395955,0.822526943,219.438218,3858.972303
2063,2063,4715.9,3590.7,-2983.222987,-2460.995955,0.824945358,219.520768,3867.314375
2064,2064,4713.7,3581.0,-2985.422987,-2470.695955,0.827586565,219.6107,3875.188887
2065,2065,4712.2,3571.1,-2986.922987,-2480.595955,0.830485408,219.709137,3882.66213
2066,2066,4711.6,3561.1,-2987.522987,-2490.595955,0.833665872,219.816814,3889.519483
2067,2067,4711.7,3551.1,-2987.422987,-2500.595955,0.837041144,219.930718,3895.853723
2068,2068,4712.5,3541.1,-2986.622987,-2510.595955,0.840613618,220.050866,3901.667453
2069,2069,4713.8,3531.2,-2985.322987,-2520.495955,0.844295899,220.174265,3907.051726
2070,2070,4715.7,3521.4,-2983.422987,-2530.295955,0.848118408,220.301891,3911.931791
2071,2071,4718.0,3511.7,-2981.122987,-2539.995955,0.852026557,220.431879,3916.461887
2072,2072,4720.2,3501.9,-2978.922987,-2549.795955,0.855945577,220.561726,3921.153092
2073,2073,4722.5,3492.2,-2976.622987,-2559.495955,0.859865682,220.691107,3925.723366
2074,2074,4724.8,3482.5,-2974.322987,-2569.195955,0.86379185,220.820186,3930.313611
2075,2075,4727.0,3472.7,-2972.122987,-2578.995955,0.867728545,220.949109,3935.064826
2076,2076,4729.3,3463.0,-2969.822987,-2588.695955,0.871666751,221.07758,3939.694826
2077,2077,4731.5,3453.2,-2967.622987,-2598.495955,0.875615254,221.205884,3944.485698
2078,2078,4733.8,3443.5,-2965.322987,-2608.195955,0.879565554,221.333746,3949.15517
2079,2079,4736.1,3433.8,-2963.022987,-2617.895955,0.883521986,221.461305,3953.844262
2080,2080,4738.3,3424.0,-2960.822987,-2627.695955,0.887488366,221.588682,3958.694076
2081,2081,4740.6,3414.3,-2958.522987,-2637.395955,0.891456976,221.71563,3963.422219
2082,2082,4742.8,3404.5,-2956.322987,-2647.195955,0.895435298,221.842388,3968.310979
2083,2083,4745.1,3394.8,-2954.022987,-2656.895955,0.899416141,221.968725,3973.07789
2084,2084,4747.4,3385.0,-2951.722987,-2666.695955,0.903437066,222.095827,3977.931109
2085,2085,4749.6,3375.3,-2949.522987,-2676.395955,0.907399592,222.220588,3982.81071
2086,2086,4751.9,3365.6,-2947.222987,-2686.095955,0.911398956,222.34601,3987.63524
2087,2087,4754.2,3355.8,-2944.922987,-2695.895955,0.915438525,222.472186,3992.546355
2088,2088,4756.4,3346.1,-2942.722987,-2705.595955,0.91941918,222.596027,3997.482714
2089,2089,4758.7,3336.3,-2940.422987,-2715.395955,0.923471204,222.721585,4002.432077
2090,2090,4760.9,3326.6,-2938.222987,-2725.095955,0.92746397,222.844812,4007.405929
2091,2091,4763.2,3316.9,-2935.922987,-2734.795955,0.931494446,222.968705,4012.325099
2092,2092,4765.5,3307.1,-2933.622987,-2744.595955,0.935565329,223.093336,4017.331301
2093,2093,4767.7,3297.4,-2931.422987,-2754.295955,0.939576433,223.215643,4022.360866
2094,2094,4770.0,3287.6,-2929.122987,-2764.095955,0.943659917,223.339655,4027.404613
2095,2095,4772.2,3277.9,-2926.922987,-2773.795955,0.947683273,223.461348,4032.470976
2096,2096,4774.5,3268.2,-2924.622987,-2783.495955,0.951745222,223.583713,4037.483046
2097,2097,4776.6,3258.4,-2922.522987,-2793.295955,0.955782373,223.70484,4042.727161
2098,2098,4778.7,3248.6,-2920.422987,-2803.095955,0.959825329,223.825652,4047.989297
2099,2099,4780.7,3238.8,-2918.422987,-2812.895955,0.963841077,223.945169,4053.341385
2100,2100,4782.6,3229.0,-2916.522987,-2822.695955,0.967829147,224.063389,4058.782919
2101,2101,4784.5,3219.2,-2914.622987,-2832.495955,0.971822417,224.181292,4064.241687
2102,2102,4787.1,3209.5,-2912.022987,-2842.195955,0.976021126,224.304754,4069.146805
2103,2103,4790.1,3200.0,-2909.022987,-2851.695955,0.980293373,224.429847,4073.645119
2104,2104,4793.7,3190.7,-2905.422987,-2860.995955,0.984708928,224.558577,4077.594951
2105,2105,4797.8,3181.6,-2901.322987,-2870.095955,0.989236968,224.689997,4081.069206
2106,2106,4802.5,3172.7,-2896.622987,-2878.995955,0.993914627,224.825135,4083.998339
2107,2107,4807.6,3164.1,-2891.522987,-2887.595955,0.998641881,224.961066,4086.455136
2108,2108,4813.3,3155.9,-2885.822987,-2895.795955,1.003455849,225.098832,4088.228042
2109,2109,4819.3,3147.9,-2879.822987,-2903.795955,1.008324459,225.237488,4089.671305
2110,2110,4825.6,3140.2,-2873.522987,-2911.495955,1.013214778,225.376085,4090.714247
2111,2111,4832.2,3132.6,-2866.922987,-2919.095955,1.018198245,225.516626,4091.499554
2112,2112,4838.7,3125.0,-2860.422987,-2926.695955,1.02316894,225.656112,4092.379366
2113,2113,4845.3,3117.5,-2853.822987,-2934.195955,1.028163263,225.795563,4093.142013
2114,2114,4851.8,3109.9,-2847.322987,-2941.795955,1.033179575,225.93493,4094.070301
2115,2115,4858.4,3102.4,-2840.722987,-2949.295955,1.038220188,226.07427,4094.881404
2116,2116,4864.9,3094.8,-2834.222987,-2956.895955,1.043282751,226.213512,4095.858106
2117,2117,4871.5,3087.3,-2827.622987,-2964.395955,1.048370298,226.352733,4096.717605
2118,2118,4878.0,3079.7,-2821.122987,-2971.995955,1.053479756,226.491844,4097.742654
2119,2119,4884.6,3072.2,-2814.522987,-2979.495955,1.058614894,226.630941,4098.650484
2120,2120,4891.1,3064.6,-2808.022987,-2987.095955,1.063771902,226.769914,4099.723812
2121,2121,4897.7,3057.0,-2801.422987,-2994.695955,1.068990998,226.909834,4100.752932
2122,2122,4904.2,3049.5,-2794.922987,-3002.195955,1.074160529,227.047708,4101.80144
2123,2123,4910.8,3041.9,-2788.322987,-3009.795955,1.079428735,227.187485,4102.879083
2124,2124,4917.3,3034.4,-2781.822987,-3017.295955,1.084646999,227.325215,4103.975391
2125,2125,4923.9,3026.8,-2775.222987,-3024.895955,1.089965011,227.464843,4105.10148
2126,2126,4930.4,3019.3,-2768.722987,-3032.395955,1.095232701,227.602422,4106.245512
2127,2127,4937.0,3011.7,-2762.122987,-3039.995955,1.100601229,227.741894,4107.419969
2128,2128,4943.5,3004.1,-2755.622987,-3047.595955,1.105955339,227.880251,4108.685818
2129,2129,4950.1,2996.6,-2749.022987,-3055.095955,1.111338817,228.018625,4109.834385
2130,2130,4956.6,2989.0,-2742.522987,-3062.695955,1.116743951,228.156813,4111.148117
2131,2131,4963.2,2981.5,-2735.922987,-3070.195955,1.122179231,228.295026,4112.344561
2132,2132,4969.7,2973.9,-2729.422987,-3077.795955,1.127636123,228.433039,4113.706088
2133,2133,4976.3,2966.4,-2722.822987,-3085.295955,1.133123956,228.571082,4114.950321
2134,2134,4982.8,2958.8,-2716.322987,-3092.895955,1.138633355,228.708915,4116.359551
2135,2135,4989.4,2951.3,-2709.722987,-3100.395955,1.144174504,228.846783,4117.651484
2136,2136,4995.9,2943.7,-2703.222987,-3107.995955,1.149737173,228.984428,4119.108322
2137,2137,5002.4,2936.0,-2696.722987,-3115.695955,1.15536374,229.122885,4120.664528
2138,2138,5008.7,2928.3,-2690.422987,-3123.395955,1.160931188,229.25913,4122.375303
2139,2139,5015.0,2920.6,-2684.122987,-3131.095955,1.166524772,229.395262,4124.109369
2140,2140,5021.3,2912.8,-2677.822987,-3138.895955,1.172182019,229.532179,4125.942773
2141,2141,5027.6,2905.0,-2671.522987,-3146.695955,1.177865948,229.668975,4127.799717
2142,2142,5034.4,2897.7,-2664.722987,-3153.995955,1.183611193,229.806468,4128.975548
2143,2143,5041.6,2890.7,-2657.522987,-3160.995955,1.189451971,229.945451,4129.688106
2144,2144,5049.2,2884.2,-2649.922987,-3167.495955,1.19531623,230.084191,4129.784796
2145,2145,5057.0,2878.1,-2642.122987,-3173.595955,1.201153758,230.221506,4129.470324
2146,2146,5065.1,2872.2,-2634.022987,-3179.495955,1.207087398,230.360276,4128.834172
2147,2147,5073.4,2866.5,-2625.722987,-3185.195955,1.213073874,230.499464,4127.940706
2148,2148,5081.7,2861.0,-2617.422987,-3190.695955,1.219021905,230.63695,4126.916981
2149,2149,5090.2,2855.8,-2608.922987,-3195.895955,1.224986698,230.774021,4125.558157
2150,2150,5098.8,2850.7,-2600.322987,-3200.995955,1.230999369,230.911384,4124.08229
2151,2151,5107.6,2845.8,-2591.522987,-3205.895955,1.237070237,231.049258,4122.348877
2152,2152,5116.3,2840.9,-2582.822987,-3210.795955,1.243134342,231.186165,4120.702033
2153,2153,5125.1,2836.2,-2574.022987,-3215.495955,1.249210272,231.322527,4118.860106
2154,2154,5133.9,2831.5,-2565.222987,-3220.195955,1.255327888,231.459011,4117.04153
2155,2155,5142.8,2826.9,-2556.322987,-3224.795955,1.261497851,231.59584,4115.105851
2156,2156,5151.7,2822.3,-2547.422987,-3229.395955,1.267710926,231.732798,4113.193663
2157,2157,5160.6,2817.7,-2538.522987,-3233.995955,1.273967568,231.869882,4111.304998
2158,2158,5169.4,2813.0,-2529.722987,-3238.695955,1.280257155,232.006851,4109.580255
2159,2159,5178.2,2808.3,-2520.922987,-3243.395955,1.286590654,232.143934,4107.879018
2160,2160,5187.0,2803.5,-2512.122987,-3248.195955,1.293008333,232.281984,4106.280417
2161,2161,5195.7,2798.6,-2503.422987,-3253.095955,1.299459169,232.419886,4104.845909
2162,2162,5204.5,2793.8,-2494.622987,-3257.895955,1.305967263,232.558142,4103.295005
2163,2163,5213.3,2789.0,-2485.822987,-3262.695955,1.312521435,232.696503,4101.768011
2164,2164,5222.0,2784.2,-2477.122987,-3267.495955,1.319068925,232.833852,4100.325366
2165,2165,5230.8,2779.3,-2468.322987,-3272.395955,1.325756788,232.973255,4098.925914
2166,2166,5239.5,2774.5,-2459.622987,-3277.195955,1.332397677,233.110794,4097.530788
2167,2167,5248.3,2769.7,-2450.822987,-3281.995955,1.339140351,233.249548,4096.099457
2168,2168,5257.0,2764.8,-2442.122987,-3286.895955,1.345917455,233.388108,4094.832072
2169,2169,5265.8,2760.0,-2433.322987,-3291.695955,1.352757514,233.527047,4093.448792
2170,2170,5274.6,2755.2,-2424.522987,-3296.495955,1.359647227,233.66608,4092.0896
2171,2171,5283.3,2750.4,-2415.822987,-3301.295955,1.366530566,233.804073,4090.813572
2172,2172,5292.1,2745.5,-2407.022987,-3306.195955,1.373562269,233.944109,4089.583273
2173,2173,5300.8,2740.7,-2398.322987,-3310.995955,1.380546312,234.082272,4088.355092
2174,2174,5309.6,2735.9,-2389.522987,-3315.795955,1.387639279,234.221654,4087.092233
2175,2175,5318.3,2731.0,-2380.822987,-3320.695955,1.3947681,234.360799,4085.993113
2176,2176,5327.1,2726.2,-2372.022987,-3325.495955,1.401966158,234.500345,4084.778622
2177,2177,5335.9,2721.5,-2363.222987,-3330.195955,1.409175509,234.639162,4083.506824
2178,2178,5344.8,2716.9,-2354.322987,-3334.795955,1.416456439,234.778401,4082.119644
2179,2179,5353.7,2712.4,-2345.422987,-3339.295955,1.42374999,234.916927,4080.674755
2180,2180,5362.7,2707.9,-2336.422987,-3343.795955,1.431160356,235.056702,4079.19646
2181,2181,5371.7,2703.5,-2327.422987,-3348.195955,1.438585068,235.195775,4077.660348
2182,2182,5380.7,2699.4,-2318.422987,-3352.295955,1.445938025,235.332554,4075.901534
2183,2183,5389.9,2695.4,-2309.222987,-3356.295955,1.453430861,235.47097,4073.970218
2184,2184,5399.2,2691.6,-2299.922987,-3360.095955,1.460960203,235.609088,4071.841177
2185,2185,5408.5,2688.0,-2290.622987,-3363.695955,1.468463372,235.745765,4069.570511
2186,2186,5417.9,2684.7,-2281.222987,-3366.995955,1.47596091,235.881389,4067.018573
2187,2187,5427.4,2681.5,-2271.722987,-3370.195955,1.483541776,236.017564,4064.350637
2188,2188,5437.0,2678.5,-2262.122987,-3373.195955,1.49116382,236.153518,4061.483886
2189,2189,5446.6,2675.8,-2252.522987,-3375.895955,1.498717649,236.287312,4058.390482
2190,2190,5456.3,2673.3,-2242.822987,-3378.395955,1.506314129,236.420924,4055.097308
2191,2191,5465.9,2670.8,-2233.222987,-3380.895955,1.51390881,236.553572,4051.881336
2192,2192,5475.6,2668.1,-2223.522987,-3383.595955,1.521727445,236.689167,4048.799335
2193,2193,5485.2,2665.3,-2213.922987,-3386.395955,1.529590675,236.824558,4045.878465
2194,2194,5494.7,2662.4,-2204.422987,-3389.295955,1.53749801,236.959728,4043.11857
2195,2195,5504.2,2659.3,-2194.922987,-3392.395955,1.545564913,237.096623,4040.549125
2196,2196,5513.7,2656.1,-2185.422987,-3395.595955,1.553747707,237.234459,4038.086864
2197,2197,5523.2,2652.9,-2175.922987,-3398.795955,1.562001953,237.372463,4035.648001
2198,2198,5532.7,2649.8,-2166.422987,-3401.895955,1.570282431,237.50987,4033.14823
2199,2199,5542.2,2646.6,-2156.922987,-3405.095955,1.578682213,237.648207,4030.756161
2200,2200,5551.7,2643.4,-2147.422987,-3408.295955,1.587156315,237.786707,4028.387618
2201,2201,5561.2,2640.3,-2137.922987,-3411.395955,1.595658953,237.924614,4025.957905
2202,2202,5570.6,2637.1,-2128.522987,-3414.595955,1.604209105,238.062232,4023.689307
2203,2203,5580.1,2633.9,-2119.022987,-3417.795955,1.612911222,238.201214,4021.391253
2204,2204,5589.6,2630.8,-2109.522987,-3420.895955,1.621644313,238.339607,4019.031769
2205,2205,5599.1,2627.6,-2100.022987,-3424.095955,1.630504036,238.478907,4016.781006
2206,2206,5608.6,2624.4,-2090.522987,-3427.295955,1.639444281,238.618363,4014.554012
2207,2207,5618.1,2621.3,-2081.022987,-3430.395955,1.648418098,238.757232,4012.26533
2208,2208,5627.6,2618.1,-2071.522987,-3433.595955,1.657522497,238.896997,4010.085867
2209,2288,5598.3,2553.3,-2100.822987,-3498.395955,1.665250227,239.014748,4080.714579
2210,2209,5637.0,2614.9,-2062.122987,-3436.795955,1.666629962,239.035687,4007.981742
2211,2287,5601.3,2549.8,-2097.822987,-3501.895955,1.66930002,239.076136,4082.173019
2212,2289,5608.3,2554.1,-2090.822987,-3497.595955,1.67283217,239.129499,4074.888738
2213,2210,5646.5,2611.8,-2052.622987,-3439.895955,1.675853762,239.175017,4005.76401
2214,2286,5611.0,2547.4,-2088.122987,-3504.295955,1.678203811,239.210335,4079.258235
2215,2290,5618.3,2554.3,-2080.822987,-3497.395955,1.680775336,239.248898,4069.594914
2216,2211,5656.0,2608.6,-2043.122987,-3443.095955,1.685212284,239.315231,4003.655991
2217,2285,5620.8,2545.4,-2078.322987,-3506.295955,1.687079427,239.343068,4075.970775
2218,2291,5628.3,2554.3,-2070.822987,-3497.395955,1.688891797,239.370045,4064.490904
2219,2212,5665.5,2605.4,-2033.622987,-3446.295955,1.694658242,239.455592,4001.571974
2220,2284,5630.6,2543.4,-2068.522987,-3508.295955,1.696039143,239.476015,4072.705225
2221,2292,5638.3,2554.3,-2060.822987,-3497.395955,1.697087026,239.491495,4059.40511
2222,2213,5675.0,2602.3,-2024.122987,-3449.395955,1.704143462,239.595374,3999.425748
2223,2283,5640.4,2541.4,-2058.722987,-3510.295955,1.70508416,239.609174,4069.461638
2224,2293,5648.3,2554.3,-2050.822987,-3497.395955,1.705362178,239.61325,4054.337601
2225,2214,5684.5,2599.2,-2014.622987,-3452.495955,1.713718138,239.735305,3997.303353
2226,2294,5658.3,2554.3,-2040.822987,-3497.395955,1.713718425,239.735309,4049.288447
2227,2282,5650.2,2539.4,-2048.922987,-3512.295955,1.714215701,239.742544,4066.240067
2228,2295,5668.3,2554.3,-2030.822987,-3497.395955,1.722156967,239.857672,4044.257715
2229,2215,5694.0,2596.0,-2005.122987,-3455.695955,1.723433414,239.876103,3995.291319
2230,2281,5660.0,2537.4,-2039.122987,-3514.295955,1.723435015,239.876126,4063.040562
2231,2296,5678.3,2554.3,-2020.822987,-3497.395955,1.730679024,239.980339,4039.245475
2232,2280,5669.8,2535.4,-2029.322987,-3516.295955,1.732743372,240.009917,4059.863178
2233,2216,5703.5,2592.9,-1995.622987,-3458.795955,1.733191077,240.016325,3993.216819
2234,2297,5688.3,2554.3,-2010.822987,-3497.395955,1.739285843,240.10331,4034.251795
2235,2279,5679.6,2533.5,-2019.522987,-3518.195955,1.742092552,240.143214,4056.621238
2236,2217,5712.9,2589.5,-1986.222987,-3462.195955,1.74310537,240.15759,3991.476241
2237,2298,5698.3,2554.3,-2000.822987,-3497.395955,1.747978696,240.226586,4029.276745
2238,2278,5689.4,2531.6,-2009.722987,-3520.095955,1.751532912,240.276724,4053.401289
2239,2218,5722.2,2585.9,-1976.922987,-3465.795955,1.753126438,240.299153,3989.98322
2240,2299,5708.3,2554.3,-1990.822987,-3497.395955,1.756758877,240.350166,4024.320393
2241,2277,5699.3,2529.9,-1999.822987,-3521.795955,1.761053842,240.410278,4049.980089
2242,2219,5731.5,2582.1,-1967.622987,-3469.595955,1.763343881,240.442239,3988.688545
2243,2300,5718.3,2554.3,-1980.822987,-3497.395955,1.76562771,240.47405,4019.382809
2244,2276,5709.1,2528.3,-1990.022987,-3523.395955,1.770530279,240.542128,4046.543036
2245,2220,5740.7,2578.1,-1958.422987,-3473.595955,1.773669926,240.585576,3987.642092
2246,2301,5728.3,2554.3,-1970.822987,-3497.395955,1.774586545,240.598239,4014.464062
2247,2275,5719.0,2526.8,-1980.122987,-3524.895955,1.78013991,240.674743,4042.991285
2248,2302,5738.3,2554.4,-1960.822987,-3497.295955,1.783585759,240.722032,4009.476996
2249,2221,5749.8,2574.2,-1949.322987,-3477.495955,1.783950622,240.727031,3986.582273
2250,2274,5728.9,2525.2,-1970.222987,-3526.495955,1.789896869,240.808283,4039.548531
2251,2303,5748.3,2554.7,-1950.822987,-3496.995955,1.792574712,240.84474,4004.334031
2252,2222,5759.1,2570.5,-1940.022987,-3481.195955,1.794409643,240.869673,3985.274704
2253,2273,5738.8,2523.5,-1960.322987,-3528.195955,1.799803389,240.942739,4036.215171
2254,2304,5758.3,2555.1,-1940.822987,-3496.595955,1.801604772,240.967067,3999.122046
2255,2223,5768.6,2567.2,-1930.522987,-3484.495955,1.804949218,241.012135,3983.545037
2256,2272,5748.6,2521.7,-1950.522987,-3529.995955,1.809768959,241.07686,4033.039965
2257,2305,5768.3,2555.7,-1930.822987,-3495.995955,1.810624785,241.088325,3993.753262
2258,2224,5778.1,2564.1,-1921.022987,-3487.595955,1.815488924,241.153332,3981.664835
2259,2306,5778.3,2556.4,-1920.822987,-3495.295955,1.819686654,241.209218,3988.314777
2260,2271,5758.4,2519.9,-1940.722987,-3531.795955,1.819835174,241.211192,4029.886894
2261,2225,5787.7,2561.4,-1911.422987,-3490.295955,1.826019661,241.293158,3979.409967
2262,2307,5788.2,2556.9,-1910.922987,-3494.795955,1.828852329,241.330558,3983.117551
2263,2270,5768.2,2517.9,-1930.922987,-3533.795955,1.830107145,241.347097,4026.931515
2264,2226,5797.3,2558.6,-1901.822987,-3493.095955,1.836709294,241.43383,3977.266652
2265,2308,5798.2,2557.3,-1900.922987,-3494.395955,1.83826277,241.454169,3977.978292
2266,2269,5778.1,2516.0,-1921.022987,-3535.695955,1.840527666,241.483774,4023.863218
2267,2227,5806.9,2555.7,-1892.222987,-3495.995955,1.84756024,241.57534,3975.235282
2268,2309,5808.2,2557.5,-1890.922987,-3494.195955,1.847878512,241.579471,3973.03349
2269,2268,5787.9,2514.3,-1911.222987,-3537.395955,1.850854651,241.618049,4020.689424
2270,2310,5818.2,2557.7,-1880.922987,-3493.995955,1.857596499,241.705085,3968.107737
2271,2228,5816.3,2552.3,-1882.822987,-3499.395955,1.858589989,241.71787,3973.76326
2272,2267,5797.8,2512.6,-1901.322987,-3539.095955,1.861385982,241.753792,4017.49042
2273,2311,5828.2,2557.7,-1870.922987,-3493.995955,1.867525269,241.832376,3963.377417
2274,2229,5825.6,2548.8,-1873.522987,-3502.895955,1.869684001,241.859913,3972.451189
2275,2266,5807.7,2511.1,-1891.422987,-3540.595955,1.871921817,241.888406,4014.137595
2276,2312,5838.2,2557.6,-1860.922987,-3494.095955,1.877614485,241.960651,3958.754969
2277,2230,5834.8,2544.9,-1864.322987,-3506.795955,1.881002369,242.003484,3971.56368
2278,2265,5817.6,2509.8,-1881.522987,-3541.895955,1.882462228,242.021904,4010.630337
2279,2313,5848.2,2557.6,-1850.922987,-3494.095955,1.887758691,242.088546,3954.064041
2280,2231,5844.0,2540.9,-1855.122987,-3510.795955,1.892486902,242.147792,3970.789535
2281,2264,5827.5,2508.3,-1871.622987,-3543.395955,1.893221006,242.15697,4007.321736
2282,2314,5858.2,2557.5,-1840.922987,-3494.195955,1.898067426,242.217421,3949.481335
2283,2263,5837.3,2506.7,-1861.822987,-3544.995955,1.904045648,242.291657,4004.17047
2284,2232,5853.2,2536.9,-1845.922987,-3514.795955,1.904085912,242.292156,3970.040589
