order,original_index,x,y,dx,dy,slope,angle_deg,radius
1945,1945,5236.3,4643.9,-2520.237573,-1514.665641,0.601001135,211.005915,2940.375729
1946,1946,5232.1,4634.9,-2524.437573,-1523.665641,0.603566377,211.113769,2948.616972
1947,1947,5227.9,4625.8,-2528.637573,-1532.765641,0.606162646,211.222678,2956.920439
1948,1948,5223.7,4616.7,-2532.837573,-1541.865641,0.608750303,211.330978,2965.234531
1949,1949,5219.6,4607.6,-2536.937573,-1550.965641,0.611353491,211.439676,2973.473839
1950,1950,5215.5,4598.5,-2541.037573,-1560.065641,0.613948277,211.547773,2981.723789
1951,1951,5211.5,4589.3,-2545.037573,-1569.265641,0.616598221,211.65791,2989.951655
1952,1952,5207.7,4580.1,-2548.837573,-1578.465641,0.619288439,211.769454,2998.020472
1953,1953,5203.9,4570.8,-2552.637573,-1587.765641,0.622009821,211.882018,3006.153408
1954,1954,5200.3,4561.5,-2556.237573,-1597.065641,0.624771992,211.995988,3014.128264
1955,1955,5196.8,4552.1,-2559.737573,-1606.465641,0.627589976,212.11197,3022.083437
1956,1956,5193.5,4542.7,-2563.037573,-1615.865641,0.630449455,212.229359,3029.881742
1957,1957,5190.0,4533.3,-2566.537573,-1625.265641,0.63325223,212.344127,3037.861669
1958,1958,5186.3,4524.0,-2570.237573,-1634.565641,0.63595897,212.454687,3045.968814
1959,1959,5182.5,4514.8,-2574.037573,-1643.765641,0.638594268,212.562068,3054.117697
1960,1960,5178.4,4505.6,-2578.137573,-1652.965641,0.641147182,212.665848,3062.529797
1961,1961,5174.1,4496.6,-2582.437573,-1661.965641,0.643564692,212.763902,3071.011822
1962,1962,5170.1,4487.5,-2586.437573,-1671.065641,0.646087753,212.866007,3079.305067
1963,1963,5166.2,4478.2,-2590.337573,-1680.365641,0.648705272,212.971687,3087.632982
1964,1964,5162.5,4468.9,-2594.037573,-1689.665641,0.651365138,213.078819,3095.803758
1965,1965,5159.0,4459.6,-2597.537573,-1698.965641,0.654067783,213.187406,3103.817922
1966,1966,5155.7,4450.1,-2600.837573,-1708.465641,0.656890557,213.300534,3111.78581
1967,1967,5152.3,4440.8,-2604.237573,-1717.765641,0.659604046,213.409006,3119.739113
1968,1968,5148.6,4431.4,-2607.937573,-1727.165641,0.662272617,213.515418,3128.008877
1969,1969,5144.9,4422.2,-2611.637573,-1736.365641,0.664857046,213.618227,3136.178638
1970,1970,5141.0,4412.9,-2615.537573,-1745.665641,0.667421359,213.719993,3144.58031
1971,1971,5137.0,4403.8,-2619.537573,-1754.765641,0.669876111,213.817186,3152.963614
1972,1972,5133.1,4394.6,-2623.437573,-1763.965641,0.672387123,213.916378,3161.328753
1973,1973,5129.3,4385.3,-2627.237573,-1773.265641,0.674954431,214.017556,3169.676371
1974,1974,5125.5,4376.1,-2631.037573,-1782.465641,0.677476315,214.11671,3177.977733
1975,1975,5121.9,4366.8,-2634.637573,-1791.765641,0.680080501,214.218856,3186.179413
1976,1976,5118.3,4357.4,-2638.237573,-1801.165641,0.682715484,214.321959,3194.447551
1977,1977,5114.4,4348.2,-2642.137573,-1810.365641,0.685189772,214.418543,3202.860395
1978,1978,5110.2,4339.1,-2646.337573,-1819.465641,0.687541022,214.510119,3211.472835
1979,1979,5105.8,4330.2,-2650.737573,-1828.365641,0.689757319,214.596255,3220.1445
1980,1980,5101.1,4321.3,-2655.437573,-1837.265641,0.691888094,214.678898,3229.070104
1981,1981,5096.2,4312.6,-2660.337573,-1845.965641,0.693883987,214.756161,3238.052679
1982,1982,5091.2,4303.9,-2665.337573,-1854.665641,0.695846432,214.831989,3247.123191
1983,1983,5086.3,4295.2,-2670.237573,-1863.365641,0.697827661,214.908401,3256.117352
1984,1984,5081.4,4286.5,-2675.137573,-1872.065641,0.699801633,214.984392,3265.117272
1985,1985,5076.4,4277.8,-2680.137573,-1880.765641,0.701742201,215.058959,3274.204759
1986,1986,5071.5,4269.1,-2685.037573,-1889.465641,0.703701751,215.134118,3283.215981
1987,1987,5066.4,4260.6,-2690.137573,-1897.965641,0.705527353,215.204015,3292.280932
1988,1988,5061.0,4252.1,-2695.537573,-1906.465641,0.707267322,215.270521,3301.595682
1989,1989,5055.5,4243.7,-2701.037573,-1914.865641,0.708937062,215.334241,3310.938597
1990,1990,5049.9,4235.5,-2706.637573,-1923.065641,0.710499869,215.393789,3320.251257
1991,1991,5044.1,4227.4,-2712.437573,-1931.165641,0.711966852,215.449606,3329.672404
1992,1992,5038.5,4219.1,-2718.037573,-1939.465641,0.713553654,215.509894,3339.050048
1993,1993,5033.0,4210.7,-2723.537573,-1947.865641,0.715196904,215.572233,3348.408199
1994,1994,5027.8,4202.2,-2728.737573,-1956.365641,0.716948988,215.638593,3357.584737
1995,1995,5022.6,4193.6,-2733.937573,-1964.965641,0.718730984,215.705973,3366.824115
1996,1996,5017.7,4184.9,-2738.837573,-1973.665641,0.720621646,215.777338,3375.88319
1997,1997,5012.6,4176.3,-2743.937573,-1982.265641,0.72241645,215.844966,3385.05103
1998,1998,5007.3,4167.9,-2749.237573,-1990.665641,0.724079163,215.907514,3394.268246
1999,1999,5001.8,4159.5,-2754.737573,-1999.065641,0.725682787,215.967746,3403.651353
2000,2000,4996.1,4151.2,-2760.437573,-2007.365641,0.727191102,216.024314,3413.141135
2001,2001,4990.3,4143.1,-2766.237573,-2015.465641,0.728594558,216.076877,3422.597268
2002,2002,4984.5,4135.0,-2772.037573,-2023.565641,0.72999214,216.12915,3432.056265
2003,2003,4978.7,4126.8,-2777.837573,-2031.765641,0.731419886,216.18248,3441.577139
2004,2004,4972.9,4118.7,-2783.637573,-2039.865641,0.732805758,216.234176,3451.041867
2005,2005,4967.0,4110.6,-2789.537573,-2047.965641,0.734159547,216.284609,3460.589998
2006,2006,4961.2,4102.5,-2795.337573,-2056.065641,0.735533934,216.335743,3470.06024
2007,2007,4955.6,4094.2,-2800.937573,-2064.365641,0.737026652,216.391204,3479.49088
2008,2008,4950.1,4085.8,-2806.437573,-2072.765641,0.73857536,216.448662,3488.903732
2009,2009,4944.9,4077.3,-2811.637573,-2081.265641,0.740232547,216.51005,3498.138435
2010,2010,4939.8,4068.7,-2816.737573,-2089.865641,0.741945455,216.573399,3507.356405
2011,2011,4934.8,4060.0,-2821.737573,-2098.565641,0.743713966,216.638697,3516.558073
2012,2012,4929.7,4051.4,-2826.837573,-2107.165641,0.745414473,216.701379,3525.784693
2013,2013,4924.4,4043.0,-2832.137573,-2115.565641,0.746985479,216.759197,3535.056041
2014,2014,4918.9,4034.6,-2837.637573,-2123.965641,0.748497856,216.814775,3544.491083
2015,2015,4913.3,4026.3,-2843.237573,-2132.265641,0.749942833,216.867801,3553.949445
2016,2016,4907.5,4018.2,-2849.037573,-2140.365641,0.751259183,216.916043,3563.450599
2017,2017,4901.6,4010.1,-2854.937573,-2148.465641,0.752543825,216.963064,3573.034167
2018,2018,4895.8,4001.9,-2860.737573,-2156.665641,0.753884474,217.012073,3582.600473
2019,2019,4890.0,3993.8,-2866.537573,-2164.765641,0.755184813,217.059548,3592.109121
2020,2020,4884.2,3985.7,-2872.337573,-2172.865641,0.7564799,217.106773,3601.620222
2021,2021,4878.3,3977.5,-2878.237573,-2181.065641,0.757778184,217.154055,3611.273855
2022,2022,4873.0,3969.1,-2883.537573,-2189.465641,0.759298461,217.209347,3620.572983
2023,2023,4868.0,3960.4,-2888.537573,-2198.165641,0.760996035,217.270991,3629.818383
2024,2024,4863.5,3951.5,-2893.037573,-2207.065641,0.762888689,217.3396,3638.791715
2025,2025,4859.4,3942.4,-2897.137573,-2216.165641,0.764950088,217.414185,3647.574025
2026,2026,4855.7,3933.1,-2900.837573,-2225.465641,0.767180369,217.494712,3656.166838
2027,2027,4851.9,3923.9,-2904.637573,-2234.665641,0.769344052,217.57267,3664.785117
2028,2028,4847.9,3914.7,-2908.637573,-2243.865641,0.771449032,217.648356,3673.568503
2029,2029,4843.8,3905.5,-2912.737573,-2253.065641,0.773521673,217.722728,3682.437366
2030,2030,4839.7,3896.5,-2916.837573,-2262.065641,0.77551992,217.794291,3691.189834
2031,2031,4835.3,3887.5,-2921.237573,-2271.065641,0.777432709,217.862663,3700.184874
2032,2032,4831.2,3878.4,-2925.337573,-2280.165641,0.779453852,217.93477,3709.010012
2033,2033,4827.2,3869.2,-2929.337573,-2289.365641,0.781530153,218.008699,3717.823779
2034,2034,4823.5,3859.9,-2933.037573,-2298.665641,0.783715034,218.086333,3726.469258
2035,2035,4820.0,3850.5,-2936.537573,-2308.065641,0.785981988,218.166709,3735.026094
2036,2036,4816.8,3841.1,-2939.737573,-2317.465641,0.788323986,218.24956,3743.354645
2037,2037,4813.5,3831.6,-2943.037573,-2326.965641,0.790668003,218.332294,3751.831453
2038,2038,4810.0,3822.2,-2946.537573,-2336.365641,0.792919005,218.411568,3760.410626
2039,2039,4806.5,3812.9,-2950.037573,-2345.665641,0.795130768,218.48929,3768.934728
2040,2040,4802.8,3803.6,-2953.737573,-2354.965641,0.7972833,218.564771,3777.622112
2041,2041,4799.0,3794.3,-2957.537573,-2364.265641,0.799403417,218.63896,3786.394131
2042,2042,4795.2,3785.1,-2961.337573,-2373.465641,0.801484323,218.711628,3795.109929
2043,2043,4791.4,3775.8,-2965.137573,-2382.765641,0.803593622,218.785137,3803.894442
2044,2044,4787.6,3766.6,-2968.937573,-2391.965641,0.805663838,218.857137,3812.622449
2045,2045,4783.8,3757.3,-2972.737573,-2401.265641,0.807762401,218.929974,3821.419286
2046,2046,4780.0,3748.1,-2976.537573,-2410.465641,0.80982201,219.001314,3830.159335
2047,2047,4776.2,3738.8,-2980.337573,-2419.765641,0.81190992,219.073488,3838.968326
2048,2048,4772.4,3729.6,-2984.137573,-2428.965641,0.813959002,219.144176,3847.720252
2049,2049,4768.6,3720.3,-2987.937573,-2438.265641,0.81603634,219.215695,3856.541232
2050,2050,4764.8,3711.1,-2991.737573,-2447.465641,0.818074975,219.28574,3865.304874
2051,2051,4761.1,3701.8,-2995.437573,-2456.765641,0.820169201,219.357549,3874.060359
2052,2052,4757.3,3692.6,-2999.237573,-2465.965641,0.822197502,219.426957,3882.835634
2053,2053,4753.5,3683.3,-3003.037573,-2475.265641,0.82425397,219.497188,3891.680184
2054,2054,4749.7,3674.1,-3006.837573,-2484.465641,0.826271982,219.565969,3900.466858
2055,2055,4745.9,3664.8,-3010.637573,-2493.765641,0.828318115,219.635568,3909.322917
2056,2056,4742.1,3655.6,-3014.437573,-2502.965641,0.830325917,219.703728,3918.120835
2057,2057,4738.2,3646.3,-3018.337573,-2512.265641,0.832334217,219.77177,3927.065107
2058,2058,4734.3,3637.1,-3022.237573,-2521.465641,0.834304246,219.838386,3935.950829
2059,2059,4730.3,3627.9,-3026.237573,-2530.665641,0.836241564,219.903769,3944.918559
2060,2060,4726.3,3618.8,-3030.237573,-2539.765641,0.838140766,219.967745,3953.827166
2061,2061,4722.3,3609.6,-3034.237573,-2548.965641,0.840067918,220.032541,3962.805002
2062,2062,4718.8,3600.3,-3037.737573,-2558.265641,0.842161503,220.102793,3971.469835
2063,2063,4715.9,3590.7,-3040.637573,-2567.865641,0.844515526,220.181611,3979.875727
2064,2064,4713.7,3581.0,-3042.837573,-2577.565641,0.847092748,220.267693,3987.819596
2065,2065,4712.2,3571.1,-3044.337573,-2587.465641,0.849927309,220.362119,3995.368531
2066,2066,4711.6,3561.1,-3044.937573,-2597.465641,0.853043972,220.465637,4002.308406
2067,2067,4711.7,3551.1,-3044.837573,-2607.465641,0.856356235,220.575303,4008.729589
2068,2068,4712.5,3541.1,-3044.037573,-2617.465641,0.859866404,220.691131,4014.634619
2069,2069,4713.8,3531.2,-3042.737573,-2627.365641,0.863487428,220.810196,4020.112206
2070,2070,4715.7,3521.4,-3040.837573,-2637.165641,0.867249755,220.933456,4025.088293
2071,2071,4718.0,3511.7,-3038.537573,-2646.865641,0.871098539,221.059075,4029.71566
2072,2072,4720.2,3501.9,-3036.337573,-2656.665641,0.874957272,221.184539,4034.503462
2073,2073,4722.5,3492.2,-3034.037573,-2666.365641,0.878817607,221.309575,4039.169435
2074,2074,4724.8,3482.5,-3031.737573,-2676.065641,0.8826838,221.434322,4043.8546
2075,2075,4727.0,3472.7,-3029.537573,-2685.865641,0.886559607,221.558901,4048.700056
2076,2076,4729.3,3463.0,-3027.237573,-2695.565641,0.890437429,221.683065,4053.423423
2077,2077,4731.5,3453.2,-3025.037573,-2705.365641,0.894324641,221.80705,4058.306983
2078,2078,4733.8,3443.5,-3022.737573,-2715.065641,0.898214144,221.930631,4063.068283
2079,2079,4736.1,3433.8,-3020.437573,-2724.765641,0.90210957,222.053921,4067.84844
2080,2080,4738.3,3424.0,-3018.237573,-2734.565641,0.906014048,222.17702,4072.788638
2081,2081,4740.6,3414.3,-3015.937573,-2744.265641,0.909921235,222.299726,4077.606326
2082,2082,4742.8,3404.5,-3013.737573,-2754.065641,0.913837245,222.422231,4082.583951
2083,2083,4745.1,3394.8,-3011.437573,-2763.765641,0.917756246,222.544352,4087.438902
2084,2084,4747.4,3385.0,-3009.137573,-2773.565641,0.921714469,222.667212,4092.380151
2085,2085,4749.6,3375.3,-3006.937573,-2783.265641,0.925614707,222.7878,4097.345628
2086,2086,4751.9,3365.6,-3004.637573,-2792.965641,0.929551592,222.909046,4102.255967
2087,2087,4754.2,3355.8,-3002.337573,-2802.765641,0.933527817,223.031021,4107.25287
2088,2088,4756.4,3346.1,-3000.137573,-2812.465641,0.937445558,223.15073,4112.272904
2089,2089,4758.7,3336.3,-2997.837573,-2822.265641,0.941433808,223.272113,4117.306579
2090,2090,4760.9,3326.6,-2995.637573,-2831.965641,0.94536324,223.391235,4122.362655
2091,2091,4763.2,3316.9,-2993.337573,-2841.665641,0.949330161,223.51102,4127.363982
2092,2092,4765.5,3307.1,-2991.037573,-2851.465641,0.953336617,223.631518,4132.452306
2093,2093,4767.7,3297.4,-2988.837573,-2861.165641,0.95728375,223.749761,4137.561947
2094,2094,4770.0,3287.6,-2986.537573,-2870.965641,0.961302368,223.869668,4142.686373
2095,2095,4772.2,3277.9,-2984.337573,-2880.665641,0.965261325,223.987324,4147.831395
2096,2096,4774.5,3268.2,-2982.037573,-2890.365641,0.969258626,224.105649,4152.922059
2097,2097,4776.6,3258.4,-2979.937573,-2900.165641,0.973230334,224.222749,4158.243461
2098,2098,4778.7,3248.6,-2977.837573,-2909.965641,0.977207645,224.339549,4163.582189
2099,2099,4780.7,3238.8,-2975.837573,-2919.765641,0.981157597,224.455087,4169.009554
2100,2100,4782.6,3229.0,-2973.937573,-2929.565641,0.985079737,224.569361,4174.525067
2101,2101,4784.5,3219.2,-2972.037573,-2939.365641,0.989006891,224.683333,4180.057141
2102,2102,4787.1,3209.5,-2969.437573,-2949.065641,0.993139464,224.802784,4185.038549
2103,2103,4790.1,3200.0,-2966.437573,-2958.565641,0.997346335,224.923877,4189.613649
2104,2104,4793.7,3190.7,-2962.837573,-2967.865641,1.001697045,225.048576,4193.641967
2105,2105,4797.8,3181.6,-2958.737573,-2976.965641,1.006160759,225.17595,4197.195784
2106,2106,4802.5,3172.7,-2954.037573,-2985.865641,1.010774429,225.307008,4200.206139
2107,2107,4807.6,3164.1,-2948.937573,-2994.465641,1.015438804,225.438893,4202.744018
2108,2108,4813.3,3155.9,-2943.237573,-3002.665641,1.020191393,225.57264,4204.598478
2109,2109,4819.3,3147.9,-2937.237573,-3010.665641,1.024999022,225.707292,4206.123175
2110,2110,4825.6,3140.2,-2930.937573,-3018.365641,1.029829386,225.84193,4207.246867
2111,2111,4832.2,3132.6,-2924.337573,-3025.965641,1.034752509,225.978487,4208.11339
2112,2112,4838.7,3125.0,-2917.837573,-3033.565641,1.039662272,226.114005,4209.073128
2113,2113,4845.3,3117.5,-2911.237573,-3041.065641,1.044595491,226.249503,4209.915016
2114,2114,4851.8,3109.9,-2904.737573,-3048.665641,1.049549422,226.384899,4210.921818
2115,2115,4858.4,3102.4,-2898.137573,-3056.165641,1.054527456,226.520281,4211.810753
2116,2116,4864.9,3094.8,-2891.637573,-3063.765641,1.059526155,226.65555,4212.864555
2117,2117,4871.5,3087.3,-2885.037573,-3071.265641,1.064549616,226.79081,4213.800474
2118,2118,4878.0,3079.7,-2878.537573,-3078.865641,1.069593696,226.925945,4214.901208
2119,2119,4884.6,3072.2,-2871.937573,-3086.365641,1.074663206,227.061077,4215.884046
2120,2120,4891.1,3064.6,-2865.437573,-3093.965641,1.079753288,227.196072,4217.031642
2121,2121,4897.7,3057.0,-2858.837573,-3101.565641,1.084904463,227.331992,4218.13486
2122,2122,4904.2,3049.5,-2852.337573,-3109.065641,1.090006201,227.465921,4219.255715
2123,2123,4910.8,3041.9,-2845.737573,-3116.665641,1.095204867,227.601697,4220.406029
2124,2124,4917.3,3034.4,-2839.237573,-3124.165641,1.100353725,227.73548,4221.573279
2125,2125,4923.9,3026.8,-2832.637573,-3131.765641,1.105600544,227.871105,4222.770613
2126,2126,4930.4,3019.3,-2826.137573,-3139.265641,1.110797178,228.004737,4223.984179
2127,2127,4937.0,3011.7,-2819.537573,-3146.865641,1.11609282,228.140206,4225.228454
2128,2128,4943.5,3004.1,-2813.037573,-3154.465641,1.121373447,228.274583,4226.56289
2129,2129,4950.1,2996.6,-2806.437573,-3161.965641,1.126683049,228.408988,4227.779389
2130,2130,4956.6,2989.0,-2799.937573,-3169.565641,1.132012967,228.543197,4229.160291
2131,2131,4963.2,2981.5,-2793.337573,-3177.065641,1.137372608,228.67744,4230.423251
2132,2132,4969.7,2973.9,-2786.837573,-3184.665641,1.142752513,228.811475,4231.850529
2133,2133,4976.3,2966.4,-2780.237573,-3192.165641,1.148162902,228.945551,4233.159865
2134,2134,4982.8,2958.8,-2773.737573,-3199.765641,1.153593502,229.079407,4234.633429
2135,2135,4989.4,2951.3,-2767.137573,-3207.265641,1.159055362,229.213309,4235.989051
2136,2136,4995.9,2943.7,-2760.637573,-3214.865641,1.164537378,229.346981,4237.508808
2137,2137,5002.4,2936.0,-2754.137573,-3222.565641,1.170081579,229.481434,4239.127632
2138,2138,5008.7,2928.3,-2747.837573,-3230.265641,1.175566443,229.613725,4240.899367
2139,2139,5015.0,2920.6,-2741.537573,-3237.965641,1.181076514,229.745905,4242.693691
2140,2140,5021.3,2912.8,-2735.237573,-3245.765641,1.186648528,229.878842,4244.587044
2141,2141,5027.6,2905.0,-2728.937573,-3253.565641,1.192246269,230.01166,4246.503227
2142,2142,5034.4,2897.7,-2722.137573,-3260.865641,1.197906261,230.145213,4247.73795
2143,2143,5041.6,2890.7,-2714.937573,-3267.865641,1.20366143,230.280252,4248.509371
2144,2144,5049.2,2884.2,-2707.337573,-3274.365641,1.209441214,230.415101,4248.664153
2145,2145,5057.0,2878.1,-2699.537573,-3280.465641,1.2151954,230.548594,4248.406516
2146,2146,5065.1,2872.2,-2691.437573,-3286.365641,1.221044721,230.683524,4247.827131
2147,2147,5073.4,2866.5,-2683.137573,-3292.065641,1.226946271,230.818878,4246.989925
2148,2148,5081.7,2861.0,-2674.837573,-3297.565641,1.232809676,230.952583,4246.021102
2149,2149,5090.2,2855.8,-2666.337573,-3302.765641,1.238689982,231.085906,4244.716355
2150,2150,5098.8,2850.7,-2657.737573,-3307.865641,1.244617104,231.219517,4243.294016
2151,2151,5107.6,2845.8,-2648.937573,-3312.765641,1.250601628,231.35364,4241.613662
2152,2152,5116.3,2840.9,-2640.237573,-3317.665641,1.256578451,231.486811,4240.018838
2153,2153,5125.1,2836.2,-2631.437573,-3322.365641,1.262566771,231.619462,4238.228068
2154,2154,5133.9,2831.5,-2622.637573,-3327.065641,1.268595278,231.752225,4236.460034
2155,2155,5142.8,2826.9,-2613.737573,-3331.665641,1.274674885,231.885327,4234.574364
2156,2156,5151.7,2822.3,-2604.837573,-3336.265641,1.280796037,232.018548,4232.711567
2157,2157,5160.6,2817.7,-2595.937573,-3340.865641,1.286959161,232.151885,4230.871673
2158,2158,5169.4,2813.0,-2587.137573,-3345.565641,1.293153358,232.285094,4229.194992
2159,2159,5178.2,2808.3,-2578.337573,-3350.265641,1.299389838,232.418408,4227.541189
2160,2160,5187.0,2803.5,-2569.537573,-3355.065641,1.305707952,232.55265,4225.989682
2161,2161,5195.7,2798.6,-2560.837573,-3359.965641,1.312057304,232.686734,4224.601541
2162,2162,5204.5,2793.8,-2552.037573,-3364.765641,1.318462422,232.821166,4223.096446
2163,2163,5213.3,2789.0,-2543.237573,-3369.565641,1.324911867,232.955693,4221.614615
2164,2164,5222.0,2784.2,-2534.537573,-3374.365641,1.331353568,233.089228,4220.21613
2165,2165,5230.8,2779.3,-2525.737573,-3379.265641,1.337932205,233.224752,4218.860813
2166,2166,5239.5,2774.5,-2517.037573,-3384.065641,1.344463697,233.358461,4217.508554
2167,2167,5248.3,2769.7,-2508.237573,-3388.865641,1.351094361,233.493348,4216.119787
2168,2168,5257.0,2764.8,-2499.537573,-3393.765641,1.357757402,233.628035,4214.894222
2169,2169,5265.8,2760.0,-2490.737573,-3398.565641,1.364481621,233.763092,4213.552192
2170,2170,5274.6,2755.2,-2481.937573,-3403.365641,1.371253523,233.898234,4212.233588
2171,2171,5283.3,2750.4,-2473.237573,-3408.165641,1.378017898,234.032359,4210.997166
2172,2172,5292.1,2745.5,-2464.437573,-3413.065641,1.3849268,234.168463,4209.806364
2173,2173,5300.8,2740.7,-2455.737573,-3417.865641,1.391787819,234.302742,4208.616467
2174,2174,5309.6,2735.9,-2446.937573,-3422.665641,1.398754786,234.438205,4207.391541
2175,2175,5318.3,2731.0,-2438.237573,-3427.565641,1.405755402,234.573425,4206.329598
2176,2176,5327.1,2726.2,-2429.437573,-3432.365641,1.412823148,234.709038,4205.151699
2177,2177,5335.9,2721.5,-2420.637573,-3437.065641,1.419900971,234.843941,4203.915613
2178,2178,5344.8,2716.9,-2411.737573,-3441.665641,1.42704815,234.979257,4202.563563
2179,2179,5353.7,2712.4,-2402.837573,-3446.165641,1.434206656,235.11388,4201.15294
2180,2180,5362.7,2707.9,-2393.837573,-3450.665641,1.441478603,235.249713,4199.708525
2181,2181,5371.7,2703.5,-2384.837573,-3455.065641,1.448763505,235.384863,4198.20543
2182,2182,5380.7,2699.4,-2375.837573,-3459.165641,1.455977328,235.517791,4196.478417
2183,2183,5389.9,2695.4,-2366.637573,-3463.165641,1.463327415,235.652312,4194.578603
2184,2184,5399.2,2691.6,-2357.337573,-3466.965641,1.470712417,235.786547,4192.480315
2185,2185,5408.5,2688.0,-2348.037573,-3470.565641,1.478070743,235.919384,4190.23941
2186,2186,5417.9,2684.7,-2338.637573,-3473.865641,1.485422829,236.051206,4187.716345
2187,2187,5427.4,2681.5,-2329.137573,-3477.065641,1.492855416,236.183561,4185.076738
2188,2188,5437.0,2678.5,-2319.537573,-3480.065641,1.500327342,236.315702,4182.237609
2189,2189,5446.6,2675.8,-2309.937573,-3482.765641,1.5077315,236.44575,4179.170743
2190,2190,5456.3,2673.3,-2300.237573,-3485.265641,1.515176381,236.575621,4175.903433
2191,2191,5465.9,2670.8,-2290.637573,-3487.765641,1.522617843,236.704547,4172.712506
2192,2192,5475.6,2668.1,-2280.937573,-3490.465641,1.530276708,236.836324,4169.655454
2193,2193,5485.2,2665.3,-2271.337573,-3493.265641,1.537977306,236.96789,4166.758837
2194,2194,5494.7,2662.4,-2261.837573,-3496.165641,1.545719146,237.099231,4164.022502
2195,2195,5504.2,2659.3,-2252.337573,-3499.265641,1.55361509,237.232234,4161.476249
2196,2196,5513.7,2656.1,-2242.837573,-3502.465641,1.56162251,237.366142,4159.036661
2197,2197,5523.2,2652.9,-2233.337573,-3505.665641,1.569698053,237.500206,4156.619817
2198,2198,5529.279,2645.843,-2227.259002,-3512.722784,1.577150561,237.62306,4159.31533
2199,2199,5535.357,2638.786,-2221.18043,-3519.779927,1.584643858,237.745754,4162.029942
2200,2200,5541.436,2631.729,-2215.101859,-3526.837069,1.592178281,237.868288,4164.763614
2201,2201,5547.514,2624.671,-2209.023287,-3533.894212,1.599754169,237.99066,4167.516309
2202,2202,5553.593,2617.614,-2202.944716,-3540.951355,1.607371864,238.11287,4170.28799
2203,2203,5559.671,2610.557,-2196.866144,-3548.008498,1.615031715,238.234917,4173.078619
2204,2204,5565.75,2603.5,-2190.787573,-3555.065641,1.622734073,238.356801,4175.888157
2205,2205,5571.829,2596.443,-2184.709002,-3562.122784,1.630479291,238.47852,4178.716567
2206,2206,5577.907,2589.386,-2178.63043,-3569.179927,1.638267729,238.600074,4181.56381
2207,2207,5583.986,2582.329,-2172.551859,-3576.237069,1.646099749,238.721462,4184.429848
2208,2208,5590.064,2575.271,-2166.473287,-3583.294212,1.653975719,238.842683,4187.314643
2209,2209,5596.143,2568.214,-2160.394716,-3590.351355,1.661896008,238.963737,4190.218154
2210,2210,5602.221,2561.157,-2154.316144,-3597.408498,1.669860994,239.084622,4193.140345
2211,2211,5608.3,2554.1,-2148.237573,-3604.465641,1.677871054,239.205339,4196.081175
2212,2212,5618.3,2554.3,-2138.237573,-3604.265641,1.6856245,239.321381,4190.79834
2213,2213,5628.3,2554.3,-2128.237573,-3604.265641,1.693544784,239.439107,4185.704956
2214,2214,5638.3,2554.3,-2118.237573,-3604.265641,1.701539849,239.55712,4180.629286
2215,2215,5648.3,2554.3,-2108.237573,-3604.265641,1.709610761,239.67542,4175.571395
2216,2216,5658.3,2554.3,-2098.237573,-3604.265641,1.717758602,239.794005,4170.531348
2217,2217,5668.3,2554.3,-2088.237573,-3604.265641,1.72598448,239.912877,4165.509209
2218,2218,5678.3,2554.3,-2078.237573,-3604.265641,1.734289519,240.032036,4160.505044
2219,2219,5688.3,2554.3,-2068.237573,-3604.265641,1.742674869,240.151481,4155.518917
2220,2220,5698.3,2554.3,-2058.237573,-3604.265641,1.751141699,240.271213,4150.550893
2221,2221,5708.3,2554.3,-2048.237573,-3604.265641,1.759691204,240.391231,4145.601038
2222,2222,5718.3,2554.3,-2038.237573,-3604.265641,1.7683246,240.511535,4140.669416
2223,2223,5728.3,2554.3,-2028.237573,-3604.265641,1.777043128,240.632126,4135.756093
2224,2224,5738.3,2554.4,-2018.237573,-3604.165641,1.785798505,240.752326,4130.773882
2225,2225,5748.3,2554.7,-2008.237573,-3603.865641,1.794541487,240.871463,4125.635188
2226,2226,5758.3,2555.1,-1998.237573,-3603.465641,1.803321932,240.990222,4120.426922
2227,2227,5768.3,2555.7,-1988.237573,-3602.865641,1.812090109,241.107937,4115.061296
2228,2228,5778.3,2556.4,-1978.237573,-3602.165641,1.820896383,241.225287,4109.625433
2229,2229,5788.2,2556.9,-1968.337573,-3601.665641,1.829800787,241.343061,4104.430312
2230,2230,5798.2,2557.3,-1958.337573,-3601.265641,1.838940176,241.463029,4099.292654
2231,2231,5808.2,2557.5,-1948.337573,-3601.065641,1.848276033,241.58463,4094.348916
2232,2232,5818.2,2557.7,-1938.337573,-3600.865641,1.857708219,241.706523,4089.423665
2233,2233,5828.2,2557.7,-1928.337573,-3600.865641,1.867341948,241.830035,4084.693276
2234,2234,5838.2,2557.6,-1918.337573,-3600.965641,1.877128244,241.954493,4080.07017
2235,2235,5848.2,2557.6,-1908.337573,-3600.965641,1.886964703,242.078574,4075.378
2236,2236,5858.2,2557.5,-1898.337573,-3601.065641,1.896957471,242.203598,4070.793447
2237,2237,5868.2,2557.4,-1888.337573,-3601.165641,1.907056075,242.328902,4066.228321
2238,2238,5878.2,2557.2,-1878.337573,-3601.365641,1.917315446,242.45514,4061.771352
2239,2239,5888.2,2557.1,-1868.337573,-3601.465641,1.927631116,242.581004,4057.245377
2240,2240,5898.2,2557.1,-1858.337573,-3601.465641,1.938003995,242.706501,4052.650157
2241,2241,5908.2,2557.1,-1848.337573,-3601.465641,1.948489114,242.832282,4048.074424
